Date,SPY,LQD,IEF
2003-01,-5.501267679475797,1.3695154740650528,0.825530156091614
2003-02,-1.347924324156502,1.9798734763470494,2.203974071571979
2003-03,0.21402306143993854,0.12078790116101246,-0.37994202164086666
2003-04,8.461150546883122,2.3578415687896648,0.13796721431200698
2003-05,5.483613231127582,3.9052104169404744,3.7908868419189057
2003-06,1.0651844941836464,-0.18025310685580997,-0.6917107382922172
2003-07,1.8027551808538655,-5.806032999125,-5.020067965512675
2003-08,2.0625501808488655,1.4507511352455538,0.7101829604576837
2003-09,-1.090602084703829,4.537525455227698,4.97529105822947
2003-10,5.352713312854385,-1.2630764479296896,-1.4663441113082265
2003-11,1.0921226345900203,0.3072215825540736,0.02251025137338658
2003-12,5.031250128151954,2.571946667302183,2.040236436195597
2004-01,1.9770474245704106,1.2208767571578516,1.0153172317989734
2004-02,1.356997590064335,1.5070320435521811,1.611936219788923
2004-03,-1.324552830724135,0.9891073673458539,1.2969466300234211
2004-04,-1.8921068848343547,-3.8876654569998337,-4.346242673361367
2004-05,1.7123172201119141,-0.5231896421448057,-0.5309759640375944
2004-06,1.8501634021806046,0.1264702737464818,0.6532651311845994
2004-07,-3.22190929224333,1.5625051693296976,1.2116740986358066
2004-08,0.24363033853866956,3.080895095965608,2.829679429264642
2004-09,1.0037011735879897,0.31141077148799656,0.3224019755917906
2004-10,1.2884418617739035,1.18303390560901,0.9891533022033494
2004-11,4.451754567353672,-1.219973122795237,-1.9777424154035939
2004-12,3.012088376056976,1.391023766224131,1.1673128628250096
2005-01,-2.2420464954079233,1.2283115388396881,0.8710375254711078
2005-02,2.0903652438096554,-0.936135275864558,-1.3683557444557182
2005-03,-1.829282548473976,-1.2623544956609,-0.40339154155513146
2005-04,-1.8735410339999925,1.6216823615602616,2.516444207521573
2005-05,3.2224809542830135,0.6226654893958905,1.8382657653010837
2005-06,0.15150770903111788,1.219873571286345,0.4783941378860179
2005-07,3.8261406354189287,-0.8264923385796652,-2.187003071577076
2005-08,-0.9374465387991249,1.5030433740372162,2.0005347997507528
2005-09,0.8025794510925888,-1.8608431815802184,-1.7522942964949717
2005-10,-2.3650994914206858,-1.5817280801291744,-1.2392304960324063
2005-11,4.395222402606125,0.6569845071372038,0.6253469575512316
2005-12,-0.19132270299316856,0.8609032986504506,1.3657982847218308
2006-01,2.4013850574197138,-0.43643614713829715,-0.7031358354742112
2006-02,0.5725603083939657,0.682434913184693,-0.10347279961092637
2006-03,1.650352185709325,-1.6834229733537764,-1.3579290785577847
2006-04,1.2632039228438474,-0.20210244261077426,-0.6271108406333825
2006-05,-3.012082363362867,-0.190065001969153,-0.10687476969931664
2006-06,0.26079015052329346,-0.08595346908548684,0.22969780085286828
2006-07,0.4478475831864115,1.4589613831126558,1.6772904983536563
2006-08,2.1822796116051757,2.225576237961091,1.7634412286186674
2006-09,2.7001318151730347,0.8724859136134411,1.2076648166197579
2006-10,3.1516622483483747,1.0012995297736138,0.5384184418278926
2006-11,1.9885468653584093,1.461398844100481,1.3115158883065137
2006-12,1.337063174761477,-0.8960933854107234,-1.2756837081701833
2007-01,1.504061320053185,0.0938084824400276,-0.4002254511711101
2007-02,-1.9617396928877318,2.0004681917679346,2.054969930113093
2007-03,1.1588747166574764,-0.675027301120612,-0.13819733904689713
2007-04,4.429619066416901,0.8915626036941848,0.6065211565408068
2007-05,3.3919872190177447,-1.2307634769770148,-1.393521761072869
2007-06,-1.462083888183352,-0.8100135332505864,-0.467649647134194
2007-07,-3.131010151517244,-0.8241333286720831,2.2567544615443413
2007-08,1.2833072789441013,2.3861536479092393,2.2631464169280413
2007-09,3.8714255310086543,0.7334674717848655,0.08832571673074163
2007-10,1.356679896837787,0.9646223323283465,1.0768435601300252
2007-11,-3.8732724316633327,1.0195116241217717,4.047720184066184
2007-12,-1.12608117448586,-0.8033778197817254,0.05051409303213905
2008-01,-6.046104452145795,2.565774916963859,3.355898972869986
2008-02,-2.5842484364318685,-0.706253197717277,1.2393490374292382
2008-03,-0.8942556731286411,-0.5971542833781873,1.3372806353555644
2008-04,4.766230586107056,1.2445435877912026,-2.4173229218142245
2008-05,1.511677912173992,-2.2050779583341895,-1.7775664670753533
2008-06,-8.357570299929407,-1.2917329722930249,1.1459208282935451
2008-07,-0.8986093355159652,0.3902311452869345,0.7206238761985118
2008-08,1.545365081030714,0.14476200161861463,1.5266164653233938
2008-09,-9.417371164273614,-10.730499120354974,-0.1403705516458187
2008-10,-16.518627359126548,-1.9410050256643774,-0.8628102343305466
2008-11,-6.960698107001939,3.353831933948359,7.7537233704895625
2008-12,0.9796294513013226,13.814276346057852,5.156253271331512
2009-01,-8.21139804820621,-1.800276014267188,-3.887156949762771
2009-02,-10.7449216050303,-5.203990567405558,-0.7349138916543096
2009-03,8.331137982389048,0.4718250748575681,3.313686591359466
2009-04,9.934595208539164,2.776761038476394,-2.7451967598375315
2009-05,5.845290648554835,2.3169187536114855,-2.0773421262737957
2009-06,-0.06547492323462079,2.8912659260894813,-0.557144420489275
2009-07,7.460573125662617,4.63275174262594,0.8316971823107977
2009-08,3.693959818345438,1.3099796771011585,0.7634487907157261
2009-09,3.5457435885543287,1.75898451291705,1.1243198071184457
2009-10,-1.9225283912026714,-0.4971858498042825,-0.13783870718049318
2009-11,6.16067551118431,1.9525677635211958,2.0170495570755342
2009-12,1.9100711693144534,-2.0673565121316573,-4.402823229701669
2010-01,-3.6342580007802994,1.2482299928485263,2.370271789245293
2010-02,3.1194799952474206,0.5066211801347142,0.33184125490532956
2010-03,6.087941293098664,0.6519200837893591,-1.056863147255671
2010-04,1.54707765480806,1.9078566384036932,1.6527734344188305
2010-05,-7.945485567577015,-1.308320239791383,2.9331783915474974
2010-06,-5.174071907483291,3.2785131152079705,3.048248401259346
2010-07,6.83004157989362,2.110772952837725,0.9096782497954203
2010-08,-4.498075555629766,2.8552635817561622,3.3559834100868713
2010-09,8.955488235170472,0.45662144235230073,-0.0029961143769519083
2010-10,3.8202180039836886,-0.2627021578098576,-0.007083740929547666
2010-11,0.0,-1.6153236186667974,-0.8981311688226579
2010-12,6.685228499356688,-0.7520285578057506,-3.431043434713732
2011-01,2.3300149302316164,0.0368475565191817,-0.021222360260286788
2011-02,3.473734640625281,1.0799846046137596,-0.2084733248716275
2011-03,0.011990016618601551,-0.5404792476902398,-0.15458256887209698
2011-04,2.896162671990088,2.504407387586016,1.841283618810996
2011-05,-1.1214525912369266,1.2695208422828008,2.5056055570254365
2011-06,-1.6869846689919532,-0.7971879807265658,-0.5044283660277427
2011-07,-2.0004399770129133,2.430190966105572,3.169560213888545
2011-08,-5.497569046808238,0.34037775659432334,4.65140537082982
2011-09,-6.942070222422025,0.35108942985631053,2.237033382557496
2011-10,10.914718976306093,2.509558463073991,-1.28649006154814
2011-11,-0.40637090055780645,-3.1566481485127973,0.5798779349544647
2011-12,1.0448123314211744,3.4881964561181533,1.9875769696594103
2012-01,4.6374637052171375,2.144855911872834,0.8620094590918725
2012-02,4.340522218955267,1.6328991602516219,-1.099826426462247
2012-03,3.216417747049083,-1.4211940021472635,-1.5912438094231374
2012-04,-0.6675958821562689,1.0821882704698638,2.50912940356518
2012-05,-6.005566402732343,0.7570835946709487,2.869571647086988
2012-06,4.058102954873255,0.8715914368968347,-0.4142735183813362
2012-07,1.1829740019890345,3.4829495870099425,1.4010860599694253
2012-08,2.5052427722810355,-0.05368865305321879,-0.11728504167198839
2012-09,2.5351351160497915,1.1000634536178167,-0.34820708340180806
2012-10,-1.8198625698459092,1.3460870576070594,-0.3960624663435497
2012-11,0.5659811743280008,-0.7234644003452861,0.9791629650557576
2012-12,0.8934179397027009,-0.3304911797553878,-0.9403711456639208
2013-01,5.119047820920941,-1.297619399057226,-1.2931412449058266
2013-02,1.2758834208367986,1.0760003618248914,1.1325399391826085
2013-03,3.7970973650838458,-0.04667723324712769,0.2867690099578102
2013-04,1.9212881097597334,2.1734635238055855,1.525265752979732
2013-05,2.3609447670563055,-3.217565451415594,-3.104990141760766
2013-06,-1.3344554496223404,-3.2675339516229918,-2.546210193375964
2013-07,5.167702928926876,1.106034909480491,-0.3526153264493792
2013-08,-2.9992415016783847,-0.9983615883745856,-1.422550648205012
2013-09,3.164641699320092,0.7419111054677296,1.8462159956219804
2013-10,4.630674487774922,1.8081997510429604,0.7777427923265634
2013-11,2.9637427239201264,-0.13941807269607365,-0.8762683118932024
2013-12,2.592657437967283,0.21493676608757006,-2.090668641061333
2014-01,-3.5248110118635045,1.8828278768734386,3.063230924515592
2014-02,4.551578589376293,1.144913033574202,0.3575290032727718
2014-03,0.8295401120323787,-0.029071972203587038,-0.5610876100438644
2014-04,0.695173635884272,1.329355264123322,0.7583338018882557
2014-05,2.3205946578563896,1.5143297065540073,1.8254115435411666
2014-06,2.064485220357204,0.006708032288060828,-0.21676869950736366
2014-07,-1.3437552544092624,-0.3195201045481433,-0.22052793597272524
2014-08,3.946381049761394,2.00400615180778,1.8803044535344204
2014-09,-1.3796255204563068,-1.6815825219126501,-1.0495376253152222
2014-10,2.355079943870897,1.234222644492844,1.5362866081912063
2014-11,2.74719814232387,0.9117739893854004,1.2886874684995053
2014-12,-0.2536832388182031,-0.017234693072232243,0.12942885944011717
2015-01,-2.9628957676603895,3.751793255990976,4.302307576314579
2015-02,5.620443296137823,-1.4204473876319734,-2.471762479747097
2015-03,-1.5705664212551484,0.19513313158094903,0.8560375551317057
2015-04,0.9833963685806468,-1.1871533017918878,-0.6329887383174748
2015-05,1.285624058316226,-1.1203660538556481,-0.41632707755034914
2015-06,-2.0312038424006307,-1.883141938478572,-1.630887802779879
2015-07,2.2589045828176335,0.8319587583442756,1.5183881121385356
2015-08,-6.095009635892135,-0.8274076624787186,0.07901487241777083
2015-09,-2.551594387321243,1.1898065309508654,1.5791995475876064
2015-10,8.506021809926079,0.5736073837436351,-0.6368981673992136
2015-11,0.3654766298808676,-0.15419714806584883,-0.4276886255981216
2015-12,-1.7282331558545527,-1.0810384778006776,-0.45304044070683114
2016-01,-4.9786975965079865,0.12284245686979833,3.333684610555987
2016-02,-0.0825780390470876,1.0516790448655833,1.485930602212937
2016-03,6.726595922216627,3.6145637667078345,-0.06609190319856184
2016-04,0.39415816149985794,1.5545937828546963,-0.15608100021363702
2016-05,1.7011103423836715,-0.5124855687331564,-0.09922734150055179
2016-06,0.3476076752106927,3.0943804917412,3.08755311922555
2016-07,3.6471416043974303,1.2915635276918414,0.24648507528006736
2016-08,0.1197268823223574,0.1803435269481124,-1.0114348296632936
2016-09,0.0057839954932914495,-0.31568268708208613,0.23745508631314305
2016-10,-1.7336882238688234,-1.5285590779668068,-1.4946549406084642
2016-11,3.6838405899320525,-3.1675243330349656,-4.227255826264509
2016-12,2.0271895879871105,0.839125501663962,-0.11853469370897152
2017-01,1.7894730227181688,0.14514061782116006,0.21944772268225332
2017-02,3.929146098959313,1.3209714029005282,0.723590963543641
2017-03,0.12499979172739817,-0.29513418224585974,0.08056016686031064
2017-04,0.9925927255062472,1.1888469462950857,1.1088220098903312
2017-05,1.411301112077723,1.3331648918382788,0.8267693618950522
2017-06,0.6375206519206644,0.4802333979874396,-0.5095801956330526
2017-07,2.0553911434511463,0.7655039135866293,0.37484801259668465
2017-08,0.29177676504996697,0.6771724298572979,1.4575695452197612
2017-09,2.0149397857420093,-0.0495026506648677,-1.4415778493234055
2017-10,2.35639923255071,0.19273327407121066,-0.1889394512155751
2017-11,3.056582961565768,-0.12333517951430562,-0.2792525443717331
2017-12,1.212814620516034,1.2204661717525989,0.18475088035223575
2018-01,5.6358997631558605,-1.2257382581893683,-2.150263662794949
2018-02,-3.6360468406567037,-2.2371768560373817,-0.9327853569506162
2018-03,-2.7410376793011504,0.5568055314172149,1.1557702859960717
2018-04,0.5168276500630453,-1.5659449995888974,-1.2765309633750999
2018-05,2.43089405327217,0.5213403848266074,0.986154191099331
2018-06,0.5750887493696455,-0.48725050019751137,0.19744869151421263
2018-07,3.704642744985853,1.343856898156992,-0.527793125949938
2018-08,3.191983581674762,0.019910252508337223,1.0140137290734375
2018-09,0.5945648118920621,-0.1407714732269083,-1.205050372040517
2018-10,-6.910438204987079,-2.049207539246567,-0.30304819562162466
2018-11,1.8549212286546268,-0.3585098888472138,1.330078248277533
2018-12,-8.80482776407222,1.8594885554112484,2.8042683611193553
2019-01,8.006561133564528,3.368160952125332,0.6525408580508874
2019-02,3.2415898927265374,-0.2037894964719844,-0.5255054612831045
2019-03,1.8100476622333161,2.928907643750134,2.655194834022101
2019-04,4.085248546662035,0.43639465729565785,-0.5185398076218872
2019-05,-6.377121275204301,1.6505595019549624,3.0485778218313886
2019-06,6.9586411846541685,3.24677748600386,1.21714451263919
2019-07,1.5119363069812986,0.253994748388231,0.038263151168815845
2019-08,-1.6743227192330012,3.8860426359761835,3.9516187573942485
2019-09,1.9457843313515966,-0.7559291155186165,-1.1860430551997703
2019-10,2.2104647986801673,0.44513580177152345,0.18784241842992877
2019-11,3.619824976344166,0.47502483448575994,-0.6871648455488488
2019-12,2.905547282242571,0.5273514078384611,-0.9280697623424206
2020-01,-0.04039747413706607,2.446088447601924,3.465802229819537
2020-02,-7.916567485010074,1.0913808729282826,2.9617062713058306
2020-03,-12.487133708803421,-6.311855523493359,3.7226613205173287
2020-04,12.698337295423535,4.845757896256964,0.27526627013971794
2020-05,4.764566092448086,2.460232432645859,0.32748893550686997
2020-06,1.7734421236809572,2.1276005398193965,0.04264819818480259
2020-07,5.889210222960384,3.1000486009858275,0.854135846331272
2020-08,6.979648986472231,-1.7782280279773355,-0.9698306694446379
2020-09,-3.744346723874281,-0.43975628865590144,0.3277924818129163
2020-10,-2.4933669057549457,-0.5103696674494507,-1.3808103869237476
2020-11,10.877682349539253,3.7715073834944546,0.33838212982300053
2020-12,3.7048442417407124,0.15067148137100084,-0.238457658746849
2021-01,-1.0190344987009992,-1.8316102884748275,-1.092144338328882
2021-02,2.7805394266579464,-2.2632998061522747,-2.363302119253896
2021-03,4.539932620823994,-1.4780243621351996,-2.385710665036822
2021-04,5.291038016480054,1.0431737366077165,1.0012460389200006
2021-05,0.6566089591016011,0.6226117798659336,0.4248787413542843
2021-06,2.242744341848124,2.211454416434111,1.0225423553512414
2021-07,2.441255307617829,1.4190151568328924,1.990276032850291
2021-08,2.975979094415271,-0.343962041375101,-0.39445486572552424
2021-09,-4.660538816711068,-1.5074242263961257,-1.597064354906197
2021-10,7.016352250326263,0.5309715405324766,-0.44295339683181334
2021-11,-0.8034873651121988,-0.11858891889187095,1.0921328722800716
2021-12,4.624778697612286,-0.03416589745779408,-0.5240527221204494
2022-01,-5.274112361802663,-3.5918965284225557,-2.113047124874612
2022-02,-2.9517054728853576,-2.1314611975455144,-0.3041104045920062
2022-03,3.75902759245339,-2.8937570698714277,-4.0609139935942835
2022-04,-8.776907520294042,-6.699262436304587,-4.228258182566558
2022-05,0.2257305171710744,1.8638740489352212,0.6184019901620097
2022-06,-8.246047238581921,-3.6227669227506865,-0.8634689285205277
2022-07,9.208749183398467,4.444402457717467,2.96148244285368
2022-08,-4.080198922871292,-4.429127281403833,-3.8538374270372655
2022-09,-9.244580279845982,-5.979832454348988,-4.734976708417438
2022-10,8.127543570151484,-0.7452686234246664,-1.4540232026008848
2022-11,5.559156198960946,6.647661032614138,3.612267867145058
2022-12,-5.762830221431714,-1.5511265432941013,-1.4880773480058895
